facility_id,group_id,fold,latitude,longitude,operation_status,state
70962,iowa_cafo_group_1657,2,41.54043,-91.83885,Active,IA
70963,iowa_cafo_group_3986,2,41.5788,-92.23472,Active,IA
70964,iowa_cafo_group_0479,3,41.61183,-91.89577,Active,IA
70965,iowa_cafo_group_0479,3,41.62646,-91.90552,Active,IA
70966,iowa_cafo_group_0479,3,41.64809,-91.896,Active,IA
70967,iowa_cafo_group_0872,1,43.01563,-94.36499,Active,IA
70968,iowa_cafo_group_0868,1,41.61901,-92.06097,Active,IA
70969,iowa_cafo_group_4003,4,41.66266,-91.95438,Active,IA
70970,iowa_cafo_group_4004,4,41.73515,-92.1476,Active,IA
70971,iowa_cafo_group_4005,3,41.7796,-92.1424,Active,IA
70972,iowa_cafo_group_4006,2,41.79985,-92.09546,Active,IA
70973,iowa_cafo_group_4007,4,43.06559,-94.13037,Active,IA
70974,iowa_cafo_group_4008,2,42.92358,-94.15085,Active,IA
70975,iowa_cafo_group_0399,2,42.93596,-94.43604,Active,IA
70976,iowa_cafo_group_3439,3,41.63398,-92.25486,Active,IA
70977,iowa_cafo_group_1213,4,41.67005,-92.21684,Active,IA
70978,iowa_cafo_group_4009,1,41.63414,-92.2947,Active,IA
70979,iowa_cafo_group_4010,4,41.6778,-92.29491,Active,IA
70980,iowa_cafo_group_3013,1,41.64115,-92.21635,Active,IA
70981,iowa_cafo_group_4011,4,41.84715,-91.93633,Active,IA
70982,iowa_cafo_group_4012,4,41.69114,-91.95453,Active,IA
70983,iowa_cafo_group_4013,4,41.68857,-90.35002,Active,IA
70984,iowa_cafo_group_2412,4,41.69936,-92.18786,Active,IA
70985,iowa_cafo_group_4014,4,41.58768,-91.96068,Active,IA
70986,iowa_cafo_group_4014,4,41.59652,-91.98014,Active,IA
70987,iowa_cafo_group_4015,0,41.53606,-91.97987,Active,IA
70988,iowa_cafo_group_4015,0,41.53662,-91.97715,Active,IA
70989,iowa_cafo_group_1657,2,41.52614,-91.83436,Active,IA
70990,iowa_cafo_group_2213,3,40.62059,-92.48038,Active,IA
70991,iowa_cafo_group_4016,3,42.82938,-94.15872,Active,IA
70992,iowa_cafo_group_1839,1,40.69326,-92.46134,Active,IA
70993,iowa_cafo_group_4017,2,40.64237,-92.46132,Active,IA
70994,iowa_cafo_group_3982,2,40.61336,-92.44237,Active,IA
70995,iowa_cafo_group_4018,2,40.68592,-92.62423,Active,IA
70996,iowa_cafo_group_0758,1,42.69925,-94.34782,Active,IA
70997,iowa_cafo_group_4019,4,40.77317,-92.33716,Active,IA
70998,iowa_cafo_group_3990,4,42.70646,-93.97722,Active,IA
70999,iowa_cafo_group_2391,3,42.88547,-94.43464,Active,IA
71000,iowa_cafo_group_4020,4,40.99791,-92.61541,Active,IA
71001,iowa_cafo_group_4020,4,40.99073,-92.62506,Active,IA
71002,iowa_cafo_group_0159,1,41.99352,-90.25237,Active,IA
71003,iowa_cafo_group_0159,1,41.99352,-90.25237,Active,IA
71004,iowa_cafo_group_3062,1,41.91317,-90.53396,Active,IA
71005,iowa_cafo_group_4021,4,41.90652,-90.24299,Active,IA
71006,iowa_cafo_group_4022,0,41.86191,-90.73793,Active,IA
71007,iowa_cafo_group_2345,1,43.02071,-91.3604,Active,IA
71008,iowa_cafo_group_1782,1,40.78544,-94.28714,Active,IA
71009,iowa_cafo_group_3732,4,41.94749,-95.36766,Active,IA
71010,iowa_cafo_group_4023,2,42.52809,-93.87709,Active,IA
71011,iowa_cafo_group_0006,0,43.02264,-96.20936,Active,IA
71012,iowa_cafo_group_1171,1,42.42769,-93.7194,Active,IA
71013,iowa_cafo_group_0603,1,42.30211,-93.73404,Active,IA
71014,iowa_cafo_group_0914,1,42.25644,-93.71623,Active,IA
71015,iowa_cafo_group_2361,4,42.24619,-93.75885,Active,IA
71016,iowa_cafo_group_4024,1,42.22737,-93.79426,Active,IA
71017,iowa_cafo_group_4024,1,42.22594,-93.78767,Active,IA
71018,iowa_cafo_group_4024,1,42.2243,-93.7806,Active,IA
71019,iowa_cafo_group_0914,1,42.24726,-93.68064,Active,IA
71020,iowa_cafo_group_4025,1,42.1667,-93.00091,Active,IA
71021,iowa_cafo_group_1668,2,42.48506,-91.2294,Active,IA
71022,iowa_cafo_group_4026,1,40.8656,-92.70201,Active,IA
71023,iowa_cafo_group_0793,1,42.82546,-95.37306,Active,IA
71024,iowa_cafo_group_4027,4,42.55797,-96.464,Active,IA
71025,iowa_cafo_group_4028,1,41.76336,-92.97448,Active,IA
71026,iowa_cafo_group_2501,2,41.57887,-93.08183,Active,IA
71027,iowa_cafo_group_0127,2,41.33381,-91.90239,Active,IA
71028,iowa_cafo_group_0912,2,42.36659,-93.62179,Active,IA
71029,iowa_cafo_group_4029,2,40.58874,-93.02922,Active,IA
71030,iowa_cafo_group_0227,4,41.22529,-91.62525,Active,IA
71031,iowa_cafo_group_0227,4,41.16661,-91.53856,Active,IA
71032,iowa_cafo_group_0227,4,41.21059,-91.54847,Active,IA
71033,iowa_cafo_group_4030,3,41.47125,-91.53668,Active,IA
71034,iowa_cafo_group_4030,3,41.46399,-91.5367,Active,IA
71035,iowa_cafo_group_2214,1,41.45757,-91.61349,Active,IA
71036,iowa_cafo_group_0867,3,41.17284,-91.7881,Active,IA
71037,iowa_cafo_group_0090,3,41.24587,-91.7494,Active,IA
71038,iowa_cafo_group_0090,3,41.23128,-91.78808,Active,IA
71039,iowa_cafo_group_0227,4,41.2148,-91.64055,Active,IA
71040,iowa_cafo_group_0090,3,41.23915,-91.73015,Active,IA
71041,iowa_cafo_group_2211,4,41.36286,-91.57556,Active,IA
71042,iowa_cafo_group_0127,2,41.43439,-91.75852,Active,IA
71043,iowa_cafo_group_0127,2,41.44888,-91.77764,Active,IA
71044,iowa_cafo_group_0127,2,41.34767,-91.85414,Active,IA
71045,iowa_cafo_group_0227,4,41.36321,-91.63349,Active,IA
71046,iowa_cafo_group_0127,2,41.43436,-91.82523,Active,IA
71047,iowa_cafo_group_0127,2,41.43439,-91.75852,Active,IA
71048,iowa_cafo_group_1111,3,41.3115,-91.85408,Active,IA
71049,iowa_cafo_group_0227,4,41.30564,-91.66379,Active,IA
71050,iowa_cafo_group_0227,4,41.30564,-91.66379,Active,IA
71051,iowa_cafo_group_2003,4,41.48692,-91.92175,Active,IA
71052,iowa_cafo_group_0969,2,42.21837,-94.16271,Active,IA
71053,iowa_cafo_group_0933,3,41.47877,-91.8533,Active,IA
71054,iowa_cafo_group_0090,3,41.26067,-91.73031,Active,IA
71055,iowa_cafo_group_1111,3,41.27495,-91.75961,Active,IA
71056,iowa_cafo_group_1111,3,41.27491,-91.76916,Active,IA
71057,iowa_cafo_group_4031,2,41.26205,-91.922,Active,IA
71058,iowa_cafo_group_0127,2,41.32047,-91.9318,Active,IA
71059,iowa_cafo_group_0127,2,41.39853,-91.80742,Active,IA
71060,iowa_cafo_group_0227,4,41.26878,-91.67333,Active,IA
71061,iowa_cafo_group_4032,3,41.32702,-91.6926,Active,IA
71062,iowa_cafo_group_0393,2,41.50045,-91.71901,Active,IA
71063,iowa_cafo_group_1862,4,41.42837,-91.64295,Active,IA
71064,iowa_cafo_group_3623,1,41.48606,-91.6521,Active,IA
71065,iowa_cafo_group_3552,2,41.47861,-91.6809,Active,IA
71066,iowa_cafo_group_1181,4,41.27565,-91.53818,Active,IA
71067,iowa_cafo_group_1706,1,43.40595,-93.7296,Active,IA
71068,iowa_cafo_group_0393,2,41.50045,-91.71901,Active,IA
71069,iowa_cafo_group_0227,4,41.36313,-91.61412,Active,IA
71070,iowa_cafo_group_4033,0,41.38513,-91.66264,Active,IA
71071,iowa_cafo_group_0099,2,42.88563,-94.73756,Active,IA
71072,iowa_cafo_group_0127,2,41.41347,-91.87391,Active,IA
71073,iowa_cafo_group_4034,0,41.19014,-94.09718,Active,IA
71074,iowa_cafo_group_4035,0,41.206,-93.84849,Active,IA
71075,iowa_cafo_group_0127,2,41.35506,-91.86372,Active,IA
71076,iowa_cafo_group_0127,2,41.40619,-91.87385,Active,IA
71077,iowa_cafo_group_0127,2,41.3849,-91.92243,Active,IA
71078,iowa_cafo_group_0127,2,41.34839,-91.9217,Active,IA
71079,iowa_cafo_group_0127,2,41.37759,-91.91263,Active,IA
71080,iowa_cafo_group_0127,2,41.34822,-91.9024,Active,IA
71081,iowa_cafo_group_1111,3,41.29652,-91.8348,Active,IA
71082,iowa_cafo_group_0127,2,41.33381,-91.90239,Active,IA
71083,iowa_cafo_group_0127,2,41.32668,-91.88305,Active,IA
71084,iowa_cafo_group_1181,4,41.27526,-91.49949,Active,IA
71085,iowa_cafo_group_4036,2,41.42969,-93.83267,Active,IA
71086,iowa_cafo_group_4037,3,41.38161,-94.03405,Active,IA
71087,iowa_cafo_group_4038,2,41.95012,-94.25203,Active,IA
71088,iowa_cafo_group_4039,0,40.72934,-93.70843,Active,IA
71089,iowa_cafo_group_4040,4,40.67647,-93.87836,Active,IA
71090,iowa_cafo_group_4041,3,41.04448,-93.66629,Active,IA
71091,iowa_cafo_group_2393,1,43.13636,-91.82125,Active,IA
71092,iowa_cafo_group_1689,4,42.95215,-93.74246,Active,IA
71093,iowa_cafo_group_4042,0,42.85593,-94.78706,Active,IA
71094,iowa_cafo_group_0090,3,41.1811,-91.70172,Active,IA
71095,iowa_cafo_group_0090,3,41.19561,-91.7112,Active,IA
71096,iowa_cafo_group_0090,3,41.2248,-91.71115,Active,IA
71097,iowa_cafo_group_0090,3,41.23917,-91.72049,Active,IA
71098,iowa_cafo_group_0090,3,41.23917,-91.72049,Active,IA
71099,iowa_cafo_group_4043,0,41.24684,-91.68289,Active,IA
71100,iowa_cafo_group_0227,4,41.19609,-91.65405,Active,IA
71101,iowa_cafo_group_0227,4,41.18883,-91.63481,Active,IA
71102,iowa_cafo_group_3515,4,41.17983,-91.8446,Active,IA
71103,iowa_cafo_group_3515,4,41.16529,-91.84484,Active,IA
71104,iowa_cafo_group_0090,3,41.21666,-91.76891,Active,IA
71105,iowa_cafo_group_0090,3,41.26054,-91.74,Active,IA
71106,iowa_cafo_group_1111,3,41.31103,-91.81667,Active,IA
71107,iowa_cafo_group_0090,3,41.26067,-91.73031,Active,IA
71108,iowa_cafo_group_1848,0,41.2945,-91.73042,Active,IA
71109,iowa_cafo_group_0227,4,41.33433,-91.64376,Active,IA
71110,iowa_cafo_group_0227,4,41.26161,-91.66356,Active,IA
71111,iowa_cafo_group_0227,4,41.3342,-91.60507,Active,IA
71112,iowa_cafo_group_1091,3,41.43116,-91.85096,Active,IA
71113,iowa_cafo_group_1091,3,41.43693,-91.86867,Active,IA
71114,iowa_cafo_group_0393,2,41.49319,-91.71926,Active,IA
71115,iowa_cafo_group_4044,3,41.43519,-91.70069,Active,IA
71116,iowa_cafo_group_2122,4,41.3923,-91.62358,Active,IA
71117,iowa_cafo_group_0227,4,41.34144,-91.63387,Active,IA
71118,iowa_cafo_group_2122,4,41.40678,-91.61382,Active,IA
71120,iowa_cafo_group_1314,3,41.23225,-91.51949,Active,IA
71121,iowa_cafo_group_4030,3,41.47125,-91.53668,Active,IA
71122,iowa_cafo_group_4030,3,41.45673,-91.53687,Active,IA
71123,iowa_cafo_group_2214,1,41.45023,-91.6232,Active,IA
71124,iowa_cafo_group_4030,3,41.45691,-91.54645,Active,IA
71125,iowa_cafo_group_2084,0,41.41321,-91.536,Active,IA
71126,iowa_cafo_group_2630,2,42.40685,-91.18874,Active,IA
71127,iowa_cafo_group_4045,4,41.38998,-93.89784,Active,IA
71128,iowa_cafo_group_1146,3,41.25156,-94.1861,Active,IA
71129,iowa_cafo_group_0127,2,41.37672,-91.77853,Active,IA
71130,iowa_cafo_group_4046,4,40.7936,-93.7108,Active,IA
71131,iowa_cafo_group_4047,3,41.9502,-93.00973,Active,IA
71132,iowa_cafo_group_4048,3,40.59362,-92.90714,Active,IA
71133,iowa_cafo_group_4049,4,40.61152,-92.92228,Active,IA
71134,iowa_cafo_group_4050,3,40.91218,-94.26404,Active,IA
71135,iowa_cafo_group_0514,2,41.35166,-92.4193,Active,IA
71136,iowa_cafo_group_1415,1,42.49909,-93.69548,Active,IA
71137,iowa_cafo_group_1535,2,42.20746,-95.30888,Active,IA
71139,iowa_cafo_group_1503,3,41.73898,-91.06904,Active,IA
71140,iowa_cafo_group_2917,4,41.66695,-91.24461,Active,IA
71141,iowa_cafo_group_4051,1,41.64518,-91.22467,Active,IA
71142,iowa_cafo_group_3671,4,41.67385,-91.13774,Active,IA
71143,iowa_cafo_group_2121,3,41.70248,-90.92313,Active,IA
71144,iowa_cafo_group_0859,1,41.75349,-90.95138,Active,IA
71145,iowa_cafo_group_4052,2,41.88477,-90.95118,Active,IA
71146,iowa_cafo_group_4053,0,41.93229,-90.98224,Active,IA
71147,iowa_cafo_group_4054,1,41.88492,-91.00053,Active,IA
71148,iowa_cafo_group_0359,4,41.93655,-91.35191,Active,IA
71149,iowa_cafo_group_0359,4,41.92207,-91.34245,Active,IA
71150,iowa_cafo_group_4055,3,41.74671,-91.14693,Active,IA
71151,iowa_cafo_group_4056,0,41.71716,-91.11766,Active,IA
71153,iowa_cafo_group_1282,0,41.87061,-91.2541,Active,IA
71154,iowa_cafo_group_1533,4,41.63845,-91.32224,Active,IA
71155,iowa_cafo_group_4057,1,41.67475,-91.30275,Active,IA
71156,iowa_cafo_group_4057,1,41.68188,-91.31239,Active,IA
71157,iowa_cafo_group_1147,1,41.81931,-91.147,Active,IA
71158,iowa_cafo_group_1147,1,41.81931,-91.147,Active,IA
71159,iowa_cafo_group_1159,4,41.90688,-91.11816,Active,IA
71160,iowa_cafo_group_4058,4,41.8125,-91.23477,Active,IA
71161,iowa_cafo_group_4058,4,41.81968,-91.25414,Active,IA
71162,iowa_cafo_group_2140,1,41.8482,-91.02025,Active,IA
71163,iowa_cafo_group_4059,1,41.79002,-91.0498,Active,IA
71164,iowa_cafo_group_2175,0,41.78247,-90.9035,Active,IA
71165,iowa_cafo_group_0873,4,42.52323,-92.68382,Active,IA
71166,iowa_cafo_group_2369,3,43.44577,-93.79228,Active,IA
71167,iowa_cafo_group_4060,1,41.9659,-95.19976,Active,IA
71168,iowa_cafo_group_0006,0,43.08547,-95.86117,Active,IA
71169,iowa_cafo_group_2122,4,41.39214,-91.59438,Active,IA
71170,iowa_cafo_group_0090,3,41.20926,-91.79773,Active,IA
71171,iowa_cafo_group_0090,3,41.20926,-91.79773,Active,IA
71172,iowa_cafo_group_0227,4,41.37001,-91.71,Active,IA
71173,iowa_cafo_group_0227,4,41.37018,-91.70111,Active,IA
71174,iowa_cafo_group_0090,3,41.20191,-91.7977,Active,IA
71175,iowa_cafo_group_0090,3,41.20191,-91.7977,Active,IA
71176,iowa_cafo_group_0227,4,41.36991,-91.72048,Active,IA
71177,iowa_cafo_group_0227,4,41.37726,-91.7205,Active,IA
71178,iowa_cafo_group_0127,2,41.41305,-91.76851,Active,IA
71179,iowa_cafo_group_1181,4,41.28964,-91.48979,Active,IA
71180,iowa_cafo_group_2214,1,41.4575,-91.62317,Active,IA
71181,iowa_cafo_group_1147,1,41.83398,-91.12756,Active,IA
71182,iowa_cafo_group_4061,2,41.28646,-92.49567,Active,IA
71183,iowa_cafo_group_1917,3,42.23444,-95.3231,Active,IA
71184,iowa_cafo_group_0023,4,42.21696,-94.88782,Active,IA
71185,iowa_cafo_group_0142,3,41.96848,-95.89877,Active,IA
71186,iowa_cafo_group_4062,3,43.12114,-95.78227,Active,IA
71187,iowa_cafo_group_3572,0,42.87418,-94.00597,Active,IA
71188,iowa_cafo_group_3072,3,42.84118,-94.01225,Active,IA
71189,iowa_cafo_group_2286,3,42.39338,-95.70905,Active,IA
71190,iowa_cafo_group_2949,4,43.1559,-93.6633,Active,IA
71191,iowa_cafo_group_2913,3,42.21845,-90.93068,Active,IA
71192,iowa_cafo_group_0946,2,42.90101,-92.65285,Active,IA
71193,iowa_cafo_group_4063,1,41.7741,-95.69442,Active,IA
71194,iowa_cafo_group_1227,2,42.69414,-91.66636,Active,IA
71195,iowa_cafo_group_3380,4,43.27432,-91.26867,Active,IA
71196,iowa_cafo_group_0483,4,42.92782,-95.79553,Active,IA
71197,iowa_cafo_group_4064,1,40.96575,-93.43797,Active,IA
71198,iowa_cafo_group_0974,2,42.1519,-94.60354,Active,IA
71200,iowa_cafo_group_1608,1,42.89906,-92.95987,Active,IA
71201,iowa_cafo_group_4065,0,40.9249,-93.49228,Active,IA
71202,iowa_cafo_group_4066,3,42.02007,-95.2326,Active,IA
71203,iowa_cafo_group_0023,4,42.10376,-94.8932,Active,IA
71204,iowa_cafo_group_2610,3,42.98864,-94.14804,Active,IA
71205,iowa_cafo_group_0006,0,43.24265,-96.31529,Active,IA
71206,iowa_cafo_group_4067,4,43.45722,-92.64275,Active,IA
71208,iowa_cafo_group_3745,4,40.67945,-95.43078,Active,IA
71209,iowa_cafo_group_4068,3,41.23558,-94.10041,Active,IA
71210,iowa_cafo_group_0227,4,41.10365,-91.63985,Active,IA
71211,iowa_cafo_group_2966,3,43.29885,-94.14268,Active,IA
71212,iowa_cafo_group_4069,0,40.96958,-93.15461,Active,IA
71213,iowa_cafo_group_4070,3,40.96328,-93.10446,Active,IA
71214,iowa_cafo_group_0027,1,41.85257,-94.82698,Active,IA
71215,iowa_cafo_group_0721,2,43.2552,-92.2225,Active,IA
71216,iowa_cafo_group_2548,4,42.43084,-91.42766,Active,IA
71217,iowa_cafo_group_1956,3,41.55811,-91.4875,Active,IA
71218,iowa_cafo_group_4071,4,41.74206,-91.73001,Active,IA
71219,iowa_cafo_group_4072,0,41.02412,-93.51792,Active,IA
71220,iowa_cafo_group_4073,4,43.38426,-93.59776,Active,IA
71221,iowa_cafo_group_3600,3,43.24484,-91.29892,Active,IA
71222,iowa_cafo_group_0478,1,41.18795,-92.6223,Active,IA
71223,iowa_cafo_group_4074,2,42.12358,-94.28134,Active,IA
71224,iowa_cafo_group_4075,0,43.29952,-94.06859,Active,IA
71225,iowa_cafo_group_2184,3,41.98453,-93.65864,Active,IA
71226,iowa_cafo_group_2184,3,41.99368,-93.66942,Active,IA
71227,iowa_cafo_group_4076,0,42.05759,-93.68083,Active,IA
71228,iowa_cafo_group_3561,4,41.95352,-93.60708,Active,IA
71229,iowa_cafo_group_1991,3,41.98291,-95.49367,Active,IA
71230,iowa_cafo_group_4077,2,40.93357,-95.13238,Active,IA
71231,iowa_cafo_group_1268,3,41.3831,-92.39742,Active,IA
71232,iowa_cafo_group_1268,3,41.41227,-92.39772,Active,IA
71234,iowa_cafo_group_0502,4,42.30172,-95.54167,Active,IA
71235,iowa_cafo_group_4078,4,43.26615,-92.96438,Active,IA
71236,iowa_cafo_group_0003,1,42.61853,-93.01131,Active,IA
71237,iowa_cafo_group_4079,0,42.27678,-92.88647,Active,IA
71238,iowa_cafo_group_0719,2,43.26987,-92.58647,Active,IA
71239,iowa_cafo_group_0494,2,43.16055,-95.619,Active,IA
71240,iowa_cafo_group_4080,3,41.16068,-92.69528,Active,IA
71241,iowa_cafo_group_4080,3,41.14768,-92.69351,Active,IA
71242,iowa_cafo_group_2043,4,42.62333,-95.54078,Active,IA
71243,iowa_cafo_group_4081,2,42.49412,-92.14194,Active,IA
71244,iowa_cafo_group_3496,4,41.36952,-92.19558,Active,IA
71245,iowa_cafo_group_1985,1,42.15632,-95.36247,Active,IA
71246,iowa_cafo_group_2663,1,42.99608,-95.51601,Active,IA
71247,iowa_cafo_group_4082,0,41.74383,-95.86211,Active,IA
71248,iowa_cafo_group_1846,2,43.09764,-92.86134,Active,IA
71249,iowa_cafo_group_1846,2,43.10519,-92.84958,Active,IA
71250,iowa_cafo_group_4083,1,41.81753,-95.95116,Active,IA
71251,iowa_cafo_group_4084,4,42.52945,-96.14973,Active,IA
71252,iowa_cafo_group_2856,2,42.30684,-94.60616,Active,IA
71253,iowa_cafo_group_0140,2,42.79391,-96.40253,Active,IA
71254,iowa_cafo_group_0443,3,43.27655,-95.62933,Active,IA
71255,iowa_cafo_group_0545,4,42.3839,-93.43517,Active,IA
71256,iowa_cafo_group_0719,2,43.29069,-92.5942,Active,IA
71257,iowa_cafo_group_0719,2,43.2697,-92.58523,Active,IA
71258,iowa_cafo_group_4085,3,43.21731,-92.71233,Active,IA
71259,iowa_cafo_group_4086,4,41.00516,-95.11327,Active,IA
71260,iowa_cafo_group_0061,1,42.77883,-95.84994,Active,IA
71261,iowa_cafo_group_1142,4,42.731,-93.10449,Active,IA
71262,iowa_cafo_group_0989,1,43.21639,-95.40777,Active,IA
71264,iowa_cafo_group_0572,2,41.31479,-95.55095,Active,IA
71267,iowa_cafo_group_4087,0,42.46743,-91.04854,Active,IA
71268,iowa_cafo_group_0902,2,43.24854,-92.1025,Active,IA
71269,iowa_cafo_group_0739,1,42.60631,-93.23399,Active,IA
71270,iowa_cafo_group_1009,3,42.91001,-91.21578,Active,IA
71271,iowa_cafo_group_1009,3,42.91012,-91.23563,Active,IA
71272,iowa_cafo_group_3083,4,42.39706,-94.21466,Active,IA
71273,iowa_cafo_group_0229,3,42.38957,-95.11387,Active,IA
71274,iowa_cafo_group_0738,3,42.58689,-93.40654,Active,IA
71275,iowa_cafo_group_3294,0,42.80472,-95.6175,Active,IA
71276,iowa_cafo_group_4088,3,42.87024,-95.65693,Active,IA
71277,iowa_cafo_group_4089,2,40.95325,-91.00254,Active,IA
71278,iowa_cafo_group_0112,1,42.78866,-95.1169,Active,IA
71279,iowa_cafo_group_0640,1,43.05447,-94.8562,Active,IA
71280,iowa_cafo_group_1144,4,43.18018,-92.14281,Active,IA
71281,iowa_cafo_group_0061,1,42.94998,-96.00231,Active,IA
71282,iowa_cafo_group_0738,3,42.6118,-93.42061,Active,IA
71283,iowa_cafo_group_0738,3,42.60477,-93.39551,Active,IA
71284,iowa_cafo_group_2642,3,41.88546,-93.3801,Active,IA
71285,iowa_cafo_group_3859,2,42.63971,-91.70113,Active,IA
71287,iowa_cafo_group_4090,0,42.69584,-93.37948,Active,IA
71288,iowa_cafo_group_4091,3,43.01168,-94.26785,Active,IA
71289,iowa_cafo_group_4092,2,42.17666,-95.20822,Active,IA
71290,iowa_cafo_group_0726,3,42.62882,-92.71006,Active,IA
71291,iowa_cafo_group_2399,1,43.09765,-94.85416,Active,IA
71292,iowa_cafo_group_4093,3,42.37615,-91.0969,Active,IA
71293,iowa_cafo_group_2273,1,42.49917,-92.98451,Active,IA
71294,iowa_cafo_group_0908,4,42.51681,-93.05557,Active,IA
71295,iowa_cafo_group_0787,1,42.21012,-94.79613,Active,IA
71296,iowa_cafo_group_0443,3,43.28381,-95.65925,Active,IA
71297,iowa_cafo_group_0656,0,41.9033,-95.83714,Active,IA
71298,iowa_cafo_group_1437,0,42.42157,-93.57163,Active,IA
71299,iowa_cafo_group_4094,1,42.35371,-94.38891,Active,IA
71300,iowa_cafo_group_0227,4,41.21343,-91.63298,Active,IA
71301,iowa_cafo_group_0510,3,43.42159,-92.63356,Active,IA
71302,iowa_cafo_group_3074,1,42.31132,-91.43246,Active,IA
71303,iowa_cafo_group_0957,2,42.81813,-95.06786,Active,IA
71304,iowa_cafo_group_0782,2,42.716,-95.018,Active,IA
71305,iowa_cafo_group_0374,4,42.11416,-94.76307,Active,IA
71306,iowa_cafo_group_0006,0,43.48434,-95.74057,Active,IA
71307,iowa_cafo_group_0828,3,41.4094,-92.05251,Active,IA
71308,iowa_cafo_group_0200,2,43.34432,-95.36939,Active,IA
71309,iowa_cafo_group_4095,3,41.00328,-93.74774,Active,IA
71310,iowa_cafo_group_0056,1,42.308,-95.14377,Active,IA
71311,iowa_cafo_group_0027,1,41.90354,-94.89789,Active,IA
71312,iowa_cafo_group_1314,3,41.25275,-91.44189,Active,IA
71313,iowa_cafo_group_4096,1,43.03734,-92.72173,Active,IA
71314,iowa_cafo_group_0080,2,42.04986,-94.98592,Active,IA
71315,iowa_cafo_group_0443,3,43.37065,-95.62309,Active,IA
71316,iowa_cafo_group_1846,2,43.11152,-92.82455,Active,IA
71317,iowa_cafo_group_3441,3,42.1659,-91.11324,Active,IA
71319,iowa_cafo_group_4097,0,42.56505,-96.189,Active,IA
71320,iowa_cafo_group_0006,0,43.03096,-95.94,Active,IA
71321,iowa_cafo_group_1634,1,42.6659,-95.39308,Active,IA
71322,iowa_cafo_group_4098,3,42.3433,-94.51883,Active,IA
71323,iowa_cafo_group_4099,2,40.99236,-93.77551,Active,IA
71324,iowa_cafo_group_4100,0,42.08989,-92.50817,Active,IA
71325,iowa_cafo_group_4101,1,42.25844,-94.32044,Active,IA
71326,iowa_cafo_group_1417,3,42.39867,-92.85423,Active,IA
71327,iowa_cafo_group_1417,3,42.40216,-92.86519,Active,IA
71328,iowa_cafo_group_0006,0,42.9675,-96.22384,Active,IA
71329,iowa_cafo_group_0414,4,42.96418,-95.25502,Active,IA
71330,iowa_cafo_group_4102,1,41.61644,-93.36426,Active,IA
71331,iowa_cafo_group_2306,3,42.4787,-90.9901,Active,IA
71332,iowa_cafo_group_0140,2,42.80436,-96.40498,Active,IA
71333,iowa_cafo_group_1218,3,41.82654,-94.97634,Active,IA
71334,iowa_cafo_group_0155,3,42.5106,-94.83641,Active,IA
71335,iowa_cafo_group_2211,4,41.36666,-91.58637,Active,IA
71336,iowa_cafo_group_4103,2,41.24719,-93.0565,Active,IA
71337,iowa_cafo_group_0200,2,43.38016,-95.46786,Active,IA
71338,iowa_cafo_group_0200,2,43.38387,-95.46688,Active,IA
71339,iowa_cafo_group_0737,3,42.62302,-93.31115,Active,IA
71340,iowa_cafo_group_4104,4,42.07983,-92.59767,Active,IA
71341,iowa_cafo_group_0006,0,43.39355,-96.19049,Active,IA
71342,iowa_cafo_group_3991,3,42.40376,-94.09616,Active,IA
71343,iowa_cafo_group_4105,0,42.09464,-92.15778,Active,IA
71344,iowa_cafo_group_1582,3,42.78827,-91.99313,Active,IA
71345,iowa_cafo_group_1555,3,40.92041,-93.58423,Active,IA
71346,iowa_cafo_group_3084,2,41.65588,-90.87956,Active,IA
71347,iowa_cafo_group_1179,1,42.63686,-95.0286,Active,IA
71348,iowa_cafo_group_1846,2,43.10629,-92.81342,Active,IA
71349,iowa_cafo_group_0998,2,42.70956,-95.54962,Active,IA
71350,iowa_cafo_group_0712,3,43.12007,-92.55112,Active,IA
71351,iowa_cafo_group_2092,2,42.92398,-91.80516,Active,IA
71352,iowa_cafo_group_0494,2,43.12439,-95.67882,Active,IA
71354,iowa_cafo_group_4106,3,41.1516,-92.3297,Active,IA
71355,iowa_cafo_group_2605,2,43.38413,-91.30565,Active,IA
71356,iowa_cafo_group_0782,2,42.63678,-94.98923,Active,IA
71358,iowa_cafo_group_0127,2,41.43134,-91.82116,Active,IA
71359,iowa_cafo_group_0227,4,41.35591,-91.66267,Active,IA
71360,iowa_cafo_group_0069,3,43.21176,-94.5218,Active,IA
71361,iowa_cafo_group_0227,4,41.25425,-91.63446,Active,IA
71362,iowa_cafo_group_2917,4,41.67799,-91.22903,Active,IA
71364,iowa_cafo_group_4107,2,40.75827,-92.5859,Active,IA
71365,iowa_cafo_group_3046,1,41.92837,-90.3593,Active,IA
71366,iowa_cafo_group_2714,3,41.68733,-90.6994,Active,IA
71367,iowa_cafo_group_4108,0,41.85535,-90.44682,Active,IA
71368,iowa_cafo_group_0006,0,43.34936,-95.76686,Active,IA
71369,iowa_cafo_group_4109,0,41.55262,-91.07619,Active,IA
71370,iowa_cafo_group_3198,1,41.7462,-90.48588,Active,IA
71371,iowa_cafo_group_2448,2,43.36316,-93.69441,Active,IA
71372,iowa_cafo_group_3853,4,43.38927,-93.89715,Active,IA
71373,iowa_cafo_group_4110,4,40.85961,-93.72438,Active,IA
71374,iowa_cafo_group_0227,4,41.35589,-91.61423,Active,IA
