checkout,relative_report,bytes,sha256,scope,decision
ersrr-publish-2026-09-04,MARS_GAUSSIAN_CONTRAST_VIT_DENSE_CONFIRMATION.md,502,68b460cde457d4fabc462d492969edb4712177708949c11335146b39eeea0e19,,
ersrr-publish-2026-09-04,mars_gaussian_contrast_vit_dense_exposure_audit.json,13647,8dd879acac0411257363dfc905bb37aab726bb892be53a8a0ba8e60ca299a6cf,100-epoch dense-only synthetic exposure curve with index-disjoint transfer for the normalized temporal-contrast mixed-sensor ViT-U-Net,Stop: architecture/loss path cannot memorize the bounded synthetic bank.
ersrr-publish-2026-09-04,MARS_GAUSSIAN_CONTRAST_VIT_DENSE_EXPOSURE_AUDIT.md,466,c1348aa92b0dadb65cdcd8b1015792543ae39d81c0745b78196ba4895fd88fa7,,
ersrr-publish-2026-09-04,mars_gaussian_contrast_vit_learnability_audit.json,9044,b19f3e348105b4d1c681c0a06edb5208c1e3646c7c99120374ffbcaba8bdfb56,synthetic-only memorization and index-disjoint transfer audit for the normalized temporal-contrast mixed-sensor ViT-U-Net,Stop: architecture/loss path cannot memorize the bounded synthetic bank.
ersrr-publish-2026-09-04,MARS_GAUSSIAN_CONTRAST_VIT_LEARNABILITY_AUDIT.md,373,bb13081b763389a385d8e46b92c320793dd8e816794542fd0de1ea237351fdd2,,
ersrr-publish-2026-09-04,mars_gaussian_dofa_strict_spatial_one_shot.json,8250,01c117b69751d1ad59ff19f280b1de0d27bd6f262afbaeed4d80cad71cf3048d,,primary_superiority_gate_failed
ersrr-publish-2026-09-04,MARS_GAUSSIAN_DOFA_STRICT_SPATIAL_ONE_SHOT.md,791,13662a10d4f0e4227c501447f037519db977e21f9049fbde5fb9c604977b3a1b,,
ersrr-publish-2026-09-04,mars_gaussian_dofa_strict_spatial_pre_authorization_validation.json,2439,3cb7773038a74533e1a214ca6cb7e85d7adfba80383a802c9592503e8fb4b300,Gaussian+DOFA candidate-specific MARS strict-spatial input-only replay,
ersrr-publish-2026-09-04,mars_gaussian_dofa_strict_spatial_pre_outcome_validation.json,1486,b4da81c20dc8b4b08d0b6b7e9e351fb9cfc759e53b88513984c9300b90f9ef38,Gaussian+DOFA candidate-specific MARS strict-spatial one-shot scene evaluation,
ersrr-publish-2026-09-04,mars_gaussian_plume_bank_audit.json,7784,1e952cb7bf8906aa99b72b33300e3a1f5822a783c858edfec49f5f20481c3d25,fit-fold-only analytical Gaussian bank distribution audit before model scoring,
ersrr-publish-2026-09-04,MARS_GAUSSIAN_PLUME_BANK_AUDIT.md,721,563398e195ab37f9e76d300b7fbe1ac85c7c3de29431363ce30a872a20e6f78c,,
ersrr-publish-2026-09-04,mars_gaussian_plume_morphology_audit.json,7199,96e43dd8827f300e7c57642a6ca0ce8d2367d6ea1de8b6db97e91d700af01469,fit-fold-only MARS positive-mask morphology audit for Gaussian-plume parameterization,
ersrr-publish-2026-09-04,MARS_GAUSSIAN_PLUME_MORPHOLOGY_AUDIT.md,1067,38f37746a4ee400aeeb416aed43571203c3a8a93adb54327dc428c5bd6ddd233,,
ersrr-publish-2026-09-04,mars_gaussian_scene_aligned_cache_replay_failure.json,1570,c564a296853956d00cb65798ae6581f9c0e2519728339bf8547d38590b9c44a8,audit receipt for the frozen exact Gaussian scene-cache replay,
ersrr-publish-2026-09-04,MARS_GAUSSIAN_SCENE_ALIGNED_CACHE_REPLAY_FAILURE.md,719,59f88a2719d95e21154006f74e8656e8bfefffe96f8d1d69e18524ccae2b8fa2,,
ersrr-publish-2026-09-04,mars_gaussian_scene_aligned_crossfit.json,76977,6963e5ac8832011a4c39899d3097ff23afb3222ab6f1d2bbbc67cdc325190358,controlled fold-3/fold-4 cross-fit of the full-bank Gaussian ViT with synthetic scene supervision and an identity-protected scene residual,"Reject without opening fold 2, folds 0/1, or the official test."
ersrr-publish-2026-09-04,MARS_GAUSSIAN_SCENE_ALIGNED_CROSSFIT.md,437,00e6fa55452731a8a5bf5ece99316efd72399e84f96841a0b7c1f727ed3f212b,,
ersrr-publish-2026-09-04,mars_gaussian_scene_aligned_reproducibility.json,4466,0ad67fdf5d21e4d109b0fbec6e5f964a449f594812bfc872c752db84f32d0de1,"bounded stochastic reproducibility replicate of the Gaussian scene-aligned folds-3/4 cross-fit, retaining raw logits only with predeclared direction and magnitude checks",
ersrr-publish-2026-09-04,MARS_GAUSSIAN_SCENE_ALIGNED_REPRODUCIBILITY.md,370,deeaf27e49fce7527d3a6a65b789ef8cda2119d7660431ab052d1ec08c2a644b,,
ersrr-publish-2026-09-04,mars_gaussian_vit_learnability_audit.json,8889,9ac1ce127ad273f46caf100ff4f58bc02dae7baf234e2c5cdf465083110fcd7b,synthetic-only memorization and index-disjoint transfer audit for the exact Gaussian-pretrained mixed-sensor ViT-U-Net,Stop: architecture/loss path cannot memorize the bounded synthetic bank.
ersrr-publish-2026-09-04,MARS_GAUSSIAN_VIT_LEARNABILITY_AUDIT.md,356,572650c564343ea88e76c2484888739f6ac6840a8e73ee40a61396675cd5e71c,,
ersrr-publish-2026-09-04,mars_gaussian_vit_pilot.json,51003,cba9a42cf1c5b10bf8969cbf7f56cf3785cc6f9864947f7f05a6d1dfa8834ff0,fold-3/fold-4 cross-fit of an analytical-Gaussian-pretrained full-scene ViT-U-Net under the exact mixed-sensor MARS contract,"Reject without opening fold 2, folds 0/1, or the official test."
ersrr-publish-2026-09-04,MARS_GAUSSIAN_VIT_PILOT.md,439,bfff4fd49e231019035afdfbf809961593f769b961430c4583495138627b9aac,,
ersrr-publish-2026-09-04,mars_geospatial_site_prior.json,22915,f199c636653f471353c8455211b396d5b10e1f948505618dbbf7a1fa51dc024f,five-fold geographic neighboring-site prior; held-site labels excluded; paper cache not loaded,Reject the geospatial site prior before paper scoring.
ersrr-publish-2026-09-04,MARS_GEOSPATIAL_SITE_PRIOR.md,263,82016cd57acbd299c882eea187c339e6eb2c8ced614942b7729bb8bad2ec7b06,,
ersrr-publish-2026-09-04,mars_group_crc_crossfold.json,40394,aa717d6500efeddcecfb05c6db3ee4ec6d3875ec8c92c66b971a1e7a67cf449c,honest folds-3/4 geographic-transfer audit of group conformal risk control,
ersrr-publish-2026-09-04,MARS_GROUP_CRC_CROSSFOLD.md,441,f73c0290644ad1ebf5cd85e18a698343a8a6407c2db7a5ac0ef9948ea82108a3,,
ersrr-publish-2026-09-04,mars_hard_scene_ranker_inner_fold2.json,234690,e86e82fd8e9124d84f5b86fc91fcda7e02a66a8b61464956834cb91a0bb0d646,"hard-example inner selection: train folds 3-4, validate fold 2",Reject hard-example scene ranking before another fold-0 evaluation.
ersrr-publish-2026-09-04,MARS_HARD_SCENE_RANKER_INNER_FOLD2.md,380,7b6a8917e8dd0405ec90604527f277e146818f3c336e949276904b25aa487169,,
ersrr-publish-2026-09-04,mars_instance_guided_teacher_pilot.json,9824,0611aeb0f4f82e454605f00e75376c8c4bfcfc36346756e45439b8c18c190bd6,instance-aware physics-guided released-U-Net adapter pilot,Reject instance-aware adapter before full cross-fit or external scoring.
ersrr-publish-2026-09-04,MARS_INSTANCE_GUIDED_TEACHER_PILOT.md,1924,5da05333bd82dcc3682f76c26f0c3318afe66ea3ad01735a38a1bd84c0f68fde,,
ersrr-publish-2026-09-04,mars_instance_scene_ensemble_pilot.json,45279,6d9505cebc4085564a2ad7c258aecad48d4a815b54d5a069b2558cf5619d2555,conservative two-output instance-signal scene ensemble pilot,Reject instance-scene ensemble before external scoring.
ersrr-publish-2026-09-04,MARS_INSTANCE_SCENE_ENSEMBLE_PILOT.md,1685,b0a842ab9a9329dc48069add0a3167a9e5317838e21e92d0a571d1ffa9e9aba7,,
ersrr-publish-2026-09-04,mars_joint_calibration_aware_finalization.json,2424,c432cdd404aee488303de99d6d0f6968cff35319507f505d4aac27bea4283ae5,calibration-aware finalization; no fresh external or paper test loaded,Freeze the fixed joint head for fresh CloudSEN-test and exact-paper evaluation.
ersrr-publish-2026-09-04,MARS_JOINT_CALIBRATION_AWARE_FINALIZATION.md,530,b07683b32ffb0a4120575b39ca07361de2a1c662d924ec3d94372141d1170a24,,
ersrr-publish-2026-09-04,mars_joint_calibration_aware_paper_posttest.json,10566,20625e9362c2da0ea124be7ff0587475358d16620f6e4fa7b6fab5b5a901ea96,transparent post-test replay of the fresh-safety-passed fixed joint candidate on the exact MARS-S2L v3 comparator,At least one exact MARS-S2L v3 paper gate remains unresolved.
ersrr-publish-2026-09-04,MARS_JOINT_CALIBRATION_AWARE_PAPER_POSTTEST.md,775,dc87f139cd9bd1395912c12c17724e22333d94680769a451109516012ba5a27e,,
ersrr-publish-2026-09-04,mars_joint_development.json,10254,8b6ad4ccd8a04a3ee58781a43a390a7203064c4574d0393e20bad5f9e7b35aac,single_seed_joint_model_development_not_final_paper_claim,The joint model does not yet clear the promotion gate. Use validation-only error analysis and hard-negative mining before any backbone expansion; do not tune on the strict benchmark.
ersrr-publish-2026-09-04,MARS_JOINT_DEVELOPMENT.md,1043,b08a726762c0a362b24572470cd4f463fd72fda5e4533ccb4cf14e50a82dad65,,
ersrr-publish-2026-09-04,mars_joint_external_augmented_xgboost.json,25340,04c1b193465141c9350b66830a63fd483c0359b1d8d2b2c885ebc503cda2cba3,development-only joint external augmentation; paper test not loaded,Reject the joint external-data scene head before paper-cache replay.
ersrr-publish-2026-09-04,MARS_JOINT_EXTERNAL_AUGMENTED_XGBOOST.md,562,8827ba57196ee2a19baeb5f1ce5434079a72f2e85c149e681fd629d24d451559,,
ersrr-publish-2026-09-04,mars_joint_external_negative_calibrated_xgboost.json,24742,8ab3a91566e6ba0b60bceaa13c3ee7e36bc390e5ce69ab7486895883f35e779a,development-only joint external augmentation; paper test not loaded,Reject the joint external-data scene head before paper-cache replay.
ersrr-publish-2026-09-04,MARS_JOINT_EXTERNAL_NEGATIVE_CALIBRATED_XGBOOST.md,562,8b6448bd291de5170060b3bb6b84b30efbbaa9d7a563420c31a45aae6d46cdc8,,
ersrr-publish-2026-09-04,mars_joint_mil_development.json,16923,b49592cc0f9eeb607d324e76021f2e88515ee610763308f34bfeaf4a9420e787,validation_first_joint_mil_development,MIL v2 does not clear the strict-spatial gate. Freeze this result and use only validation/external data for the next decision.
ersrr-publish-2026-09-04,MARS_JOINT_MIL_DEVELOPMENT.md,1255,772b708f827718deac094e9e146a33d4961bb7be8271ef21f5fe5171773d1fe1,,
ersrr-publish-2026-09-04,mars_joint_mil_validation_audit.json,9611,07fb282d93fbe81e0dc1fd82e0e98225bb90b2d8d9ead5ea9c71b24841245e24,mil_v2_internal_validation_error_audit_only,Use these validation-only error strata to define the expanded hard-negative/positive sampling plan. Do not modify a threshold or architecture from strict-test behavior.
ersrr-publish-2026-09-04,MARS_JOINT_MIL_VALIDATION_AUDIT.md,1010,91cf3c7cb6737cb3f1bc92dd06a671ab21213a2cdaa494f62c9d431673f1ecff,,
ersrr-publish-2026-09-04,mars_large_history_temporal_prior.json,729280,0e84e59db537a8bab657bbed542b47f80d12f74ad5396b5c30ba352565ac9e43,development-only temporal site-prior selection; exact paper cache not loaded,Reject the temporal site prior before fresh or paper evaluation.
ersrr-publish-2026-09-04,MARS_LARGE_HISTORY_TEMPORAL_PRIOR.md,401,ee48484c4875d5aaa7ac9517252fd67f09091dbe01db68fdba671ce90aa000f6,,
ersrr-publish-2026-09-04,mars_low_prevalence_set_context_head.json,224597,bcd05f8bb4ce01d60c06f1606b4cb0ece5cc3a18aacebc42f2317157b9dc48f3,development-only low-prevalence set-context head; exact paper cache not loaded,Reject the set-context head before fresh or paper evaluation.
ersrr-publish-2026-09-04,MARS_LOW_PREVALENCE_SET_CONTEXT_HEAD.md,384,0499f0a4dd313987c45c9dee93c48a52c7c792838f2da58efba7e3cd58e94461,,
ersrr-publish-2026-09-04,mars_mask_routing_folds234.json,28122,068c6d33e43d112ca47b5a7daaadadfb64bec22f23ba4f0b1e390e58f0146a9e,development folds only; paper test not loaded,Reject routed masking; it lacks a positive paired group-bootstrap lower bound across development domains.
ersrr-publish-2026-09-04,MARS_MASK_ROUTING_FOLDS234.md,1793,10cf6718470205fca5f9e92ab6d7e8e6702a8ca58333e8fb8d19858930815bc7,,
ersrr-publish-2026-09-04,mars_mask_threshold_folds01_confirmation.json,3554,b3d77820ce1fc2a81c95e479f4412f545310ae8146cbd25f97f5c398b33fc7fe,development folds only; paper test not loaded,Mask threshold 0.70 passed the separate folds 0-1 development confirmation.
ersrr-publish-2026-09-04,MARS_MASK_THRESHOLD_FOLDS01_CONFIRMATION.md,484,d0f96d423b384e3c0dbc992e0ab095e052abe37817b007e0b3670912c132ea02,,
ersrr-publish-2026-09-04,mars_mask_threshold_folds01_extended.json,7440,143cfdf8692102f4be6bd55722e40b79992eb1a1c244815435c7d1add86301c8,development folds only; paper test not loaded,Do not advance this mask rule; at least one fold or sensor IoU gate failed.
ersrr-publish-2026-09-04,MARS_MASK_THRESHOLD_FOLDS01_EXTENDED.md,646,a11644c5feeeac17fea594bff8bce119ad2494caa1cbeb7317a747571cf482a8,,
ersrr-publish-2026-09-04,mars_mask_threshold_folds234.json,11755,9d4dd8140908489e48be849c0e89100a8f663c3368db9354c1b30ed8670865be,development folds only; paper test not loaded,Advance this mask threshold to a separate development-fold confirmation.
ersrr-publish-2026-09-04,MARS_MASK_THRESHOLD_FOLDS234.md,751,c291f07ade1b61e68f25238a2f5b8f8ca11cf22fd0a1e11385bc6d66f495e5ef,,
ersrr-publish-2026-09-04,mars_ndmi_bitemporal_fusion_pilot.json,40699,0c8bebeace840acbb0a27450919d47e852cb3166ea171d9344701e2ba90d3177,fold-3/fold-4 cross-fit of an NDMI-guided shared-weight bi-temporal branch with source-disjoint auxiliary training,"Reject this architecture before external development, fold 2, or official-test scoring."
ersrr-publish-2026-09-04,MARS_NDMI_BITEMPORAL_FUSION_PILOT.md,453,97df8f59eb9d3b3761ef248df2bad10ccd08721a71b5ee757c115a6810311a3b,,
ersrr-publish-2026-09-04,mars_ndmi_patch_mil_pilot.json,40573,ab76b2f66d6a3f96a23aff6b54e22653a566520b0cfd460b706d5f86d23d9b08,fold-3/fold-4 cross-fit of patch-local NDMI bi-temporal scene evidence with source-disjoint auxiliary training,"Reject this architecture before external development, fold 2, or official-test scoring."
ersrr-publish-2026-09-04,MARS_NDMI_PATCH_MIL_PILOT.md,453,944eff55bc7c62e5d7df090361c586c34f954cacfe49ccebd3b202358265cb24,,
ersrr-publish-2026-09-04,mars_offshore_finetune_diagnostic.json,18504,abcbb94a4e343f22d79d1469312b8879402ddbf6be32948317cd324f4889b71d,,
ersrr-publish-2026-09-04,MARS_OFFSHORE_FINETUNE_DIAGNOSTIC.md,1655,5e826958e5f6ee00af52eb450edaa4dfc925cb764036af43b8012a91b6749626,,
ersrr-publish-2026-09-04,mars_offshore_mask_threshold_confirmation.json,6637,a983069ced97114d31b3fe5714d20ca3e62e1b2ba3f86e9725f9014ceea85a62,post-test-diagnosed mask rule reverse-validated on all development folds,Reject the offshore 0.90 mask threshold because development reverse validation failed.
ersrr-publish-2026-09-04,MARS_OFFSHORE_MASK_THRESHOLD_CONFIRMATION.md,685,974d8d1ea5d22843da5769be7fe7349192e55edcb2c6572a616fc5f8a06d96f9,,
ersrr-publish-2026-09-04,mars_oof_context_minimum_blend.json,72842,8fc190bf4cac9d3abb24979cd20678930f09143302a69ddbfb944a7959951b0b,minimum-intervention OOF trust region on folds 2/3/4,Freeze the minimum stable blend for one fold-0 evaluation.
ersrr-publish-2026-09-04,MARS_OOF_CONTEXT_MINIMUM_BLEND.md,337,343bfe662fef6700cc1e1c635d3a08e772908e6c353a5c515864c9d0b6863bd1,,
ersrr-publish-2026-09-04,mars_oof_context_minimum_blend_fold0.json,4295,4eec74a60109e6ed48d10358bde3c077755cfb15fa166dbec20d655ec2c492ce,one-shot minimum-intervention OOF-context fold-0 evaluation,Advance the minimum-intervention OOF context architecture to fold-1 confirmation.
ersrr-publish-2026-09-04,MARS_OOF_CONTEXT_MINIMUM_BLEND_FOLD0.md,443,b983d854f23a058209644953e56bca8b28000a8d68db16fc100116320350cbfb,,
ersrr-publish-2026-09-04,mars_oof_context_ranker_fold0.json,4574,416e32dfc9a218fdcb3f30b952be158cda3cc51ef05a0354554f2e6243c16d65,one-shot OOF-stable context fold-0 evaluation; fold 1 and paper test not loaded,Reject the OOF-stable context architecture on fold 0.
ersrr-publish-2026-09-04,MARS_OOF_CONTEXT_RANKER_FOLD0.md,419,233d4274ef400f18e1214799456ffcf14e842940683a9ebcd095a7c283f7c005,,
ersrr-publish-2026-09-04,mars_oof_context_ranker_folds234.json,280662,a125830c41d1d592a7d3a52ee2343ad5faa883061869e4638113c9df09f421e0,three-fold OOF selection on folds 2/3/4; folds 0/1 and paper test not loaded,Refit the OOF-stable context head on folds 2-4 and freeze fold-0 evaluation.
ersrr-publish-2026-09-04,MARS_OOF_CONTEXT_RANKER_FOLDS234.md,479,9bbd4f65104c25cdf5f4d1b0a1a7789e4da394169136723c5eb3aa82735dbb18,,
ersrr-publish-2026-09-04,mars_oof_scene_ensemble_v2_all_development_refit.json,2567,64f23226441a8371e8bf675c3c91d62d49ab07ed96625e4bee3038b38d5f2503,fixed-spec all-development refit; paper test not loaded,Freeze this all-development refit for one transparent exact-paper cache evaluation.
ersrr-publish-2026-09-04,MARS_OOF_SCENE_ENSEMBLE_V2_ALL_DEVELOPMENT_REFIT.md,749,83194c9223b1bfc771bd5d21b8ee8fb83b1387eb1da2e53a5117770f44dcfe91,,
ersrr-publish-2026-09-04,mars_oof_scene_ensemble_v2_fold0.json,4840,4827c6a380010bb6a234d85298427e35ce2583051869300cbcabda3f4cb3bd06,frozen stronger OOF scene-head fold-0 evaluation; paper test not loaded,Advance the stronger OOF scene ensemble to the next confirmation stage.
ersrr-publish-2026-09-04,MARS_OOF_SCENE_ENSEMBLE_V2_FOLD0.md,650,0f727d1e94ade2f3ee4928d433a598f1e8e9004a6c851aa81dc3119544c90493,,
ersrr-publish-2026-09-04,mars_oof_scene_ensemble_v2_fold1.json,4851,8380d079039ca6c9513ca125934665351c49988429336c63287e28e4cd7d0d1c,frozen stronger OOF scene-head fold-1 evaluation; paper test not loaded,Advance the stronger OOF scene ensemble to the next confirmation stage.
ersrr-publish-2026-09-04,MARS_OOF_SCENE_ENSEMBLE_V2_FOLD1.md,650,8412b006980ca0a5d41d18687356210541b3af5a1242d306ffbc60b9475c1469,,
ersrr-publish-2026-09-04,mars_oof_scene_ensemble_v2_folds234.json,360358,b12f62e05d864739f8a278b414a415febaba0185c649b5dea901eaf4135ef157,three-fold OOF selection on folds 2/3/4; folds 0/1 and paper test not loaded,Refit the selected head on folds 2-4 and advance it to untouched fold-0 evaluation.
ersrr-publish-2026-09-04,MARS_OOF_SCENE_ENSEMBLE_V2_FOLDS234.md,522,0c5a0f15bdf2e3f2a3d8678b9d867e09be00d161ff27155b653c6c5873481035,,
ersrr-publish-2026-09-04,mars_paper_model_initialization_audit.json,2251,c419047c43e06d0f3611d53b9d5124920469024aaa9bb0bd0deb308fba370c85,independent released-checkpoint equivalence before successor training,
ersrr-publish-2026-09-04,MARS_PAPER_MODEL_INITIALIZATION_AUDIT.md,594,5d9de8f5348f12e4f012a76d4910df9443cf6a3af1da8f2fd8ee7a607917b7c5,,
ersrr-publish-2026-09-04,mars_paper_released_development.json,19009,4085d6e1e3683dfe4f73d25fd1bc0906a756b7433cc850ed64392db08f1f7935,frozen site-held development; sealed paper test not loaded,
ersrr-publish-2026-09-04,MARS_PAPER_RELEASED_DEVELOPMENT.md,449,81535643bfb882fe885e2edb4d7bff5acf1796bbc64eee61e1ee3755f91f9de9,,
ersrr-publish-2026-09-04,mars_paper_residual_fold0_seed606.json,130664,bdef783ed90209337426af1f300efe25b9d35109ced49f4fc81d6dec14d7517c,site-held architecture development; sealed paper test not loaded,Do not advance: at least one predeclared primary-fold point gate failed.
ersrr-publish-2026-09-04,MARS_PAPER_RESIDUAL_FOLD0_SEED606.md,463,4d747bf8d4899f75b887e96b6c27197ac4c97d6ff1cea008fa331d6f393106c8,,
ersrr-publish-2026-09-04,mars_paper_residual_fold0_trust_region.json,85309,bb9763a9bdbf0ddd14c3e1c718af9bceff47e0a1c6f04a4749833968368b79b5,fold-0 development architecture selection; fold 1 and paper test not loaded,Reject the trust-region blend on fold 0; proceed to source-aligned fitting.
ersrr-publish-2026-09-04,MARS_PAPER_RESIDUAL_FOLD0_TRUST_REGION.md,845,ece235bc84aecae7b66be658060a8993ecdd264205db4cce0bfb80f97a9c26a1,,
ersrr-publish-2026-09-04,mars_paper_residual_fold1_seed606_epoch7_training.json,7025,0dad5d136065ff425e020726b1e0bbc29199d16f7b100a342c406d8ed7888db3,site-held architecture development; sealed paper test not loaded,Fixed epoch-7 fold-1 residual trained without reading fold-1 labels; the frozen end-to-end confirmation remains sealed.
ersrr-publish-2026-09-04,MARS_PAPER_RESIDUAL_FOLD1_SEED606_EPOCH7_TRAINING.md,239,fe15cd2a9a5ecf75b2e597404d588e5ff6ed31412326e4b8c97e5ac61d690e19,,
ersrr-publish-2026-09-04,mars_paper_residual_fold1_trust_analysis.json,131612,6d06fde3790cc5e0cc1f0039f256ec5dd2acaeca86ae990bee5679b701f6efeb,fold-1 development architecture analysis; paper test not loaded,Reject the trust-region blend on development fold 1.
ersrr-publish-2026-09-04,MARS_PAPER_RESIDUAL_FOLD1_TRUST_ANALYSIS.md,1096,c4c1aa561670272e26394a5fe657d9ce515af7afa6f2d169a0dce80cec61b337,,
ersrr-publish-2026-09-04,mars_paper_residual_smoke.json,8813,eec55ac91bee95a9d92dd51e64cb2da7fb8a0b0cbfbccc1341d994e25d3f52ea,site-held architecture development; sealed paper test not loaded,Smoke execution only; this result cannot promote an architecture.
ersrr-publish-2026-09-04,MARS_PAPER_RESIDUAL_SMOKE.md,431,d275e7e52d1b1915cff762ba00bf3fc4e003d9264e39ff3e7e9807c62698841b,,
ersrr-publish-2026-09-04,mars_paper_residual_smoke_teacher_floor.json,20357,bb40571fc5085e97027e2f69c225bad82be2e41fec6a695ec5f9a4758837b25e,site-held architecture development; sealed paper test not loaded,Smoke execution only; this result cannot promote an architecture.
ersrr-publish-2026-09-04,MARS_PAPER_RESIDUAL_SMOKE_TEACHER_FLOOR.md,431,6a0bc14c212cff9c53bfc20ee794946a5aab8961a1b65c725a01ca753d823b46,,
ersrr-publish-2026-09-04,mars_paper_v3_development_protocol.json,53233,f2481b5a35c8b1a5dd096974e481cfea593fe7b831cfeb4428e6bad324077ab3,sealed-test-blind mixed-sensor successor development,
ersrr-publish-2026-09-04,MARS_PAPER_V3_DEVELOPMENT_PROTOCOL.md,1045,63ebd4b7fca9c5577fc8ffb02ed52e454a2cc24ddc1728eaea45f421ea4fa514,,
ersrr-publish-2026-09-04,mars_physical_patch_transfer_pilot.json,42023,4a0425da9c6186a7b803c3543bb94d1c3bdb286baedc874e7f9be1aa0888e117,fold-3/fold-4 cross-fit of a 640 m source-invariant local plume detector trained with MARS and MARS-test-disjoint MethaneS2CM data,"Reject this pilot without opening fold 2, external development, or the paper test."
ersrr-publish-2026-09-04,MARS_PHYSICAL_PATCH_TRANSFER_PILOT.md,458,9bdf0a1baeb06b3c446639f83a776150b8bf36a17919753673d3f8f51ecaa481,,
ersrr-publish-2026-09-04,mars_physics_guided_teacher_balanced_pilot.json,6832,fd6dcbb78239f37029f78b3169c7b87cec4c2cce272febe60d00b6ac7c9e65af,balanced-request physics-guided released-U-Net adapter v2 pilot,Reject balanced adapter pilot before full cross-fit or external scoring.
ersrr-publish-2026-09-04,MARS_PHYSICS_GUIDED_TEACHER_BALANCED_PILOT.md,1751,0808285b2d5cda8ed48ee054bbe7234225b1b07b787dd35521f1e3e1a3bce671,,
ersrr-publish-2026-09-04,mars_physics_guided_teacher_pilot.json,18676,aa98f3111ea45c072f300f201616985145920d242557086c8466135acfb8efc8,development fold-2 physics-guided released-U-Net adapter pilot,Reject adapter pilot before full cross-fit or external scoring.
ersrr-publish-2026-09-04,MARS_PHYSICS_GUIDED_TEACHER_PILOT.md,1316,cec174421aed68477773de4874ba0621b9f0658845751af492906c9480b40279,,
ersrr-publish-2026-09-04,mars_pilot_baselines.json,19422,59d732e2116e1ab384428acb39311feb8dc3864f0cbb2c937c564542617384e6,contract_smoke_test_not_accuracy_claim,
ersrr-publish-2026-09-04,MARS_PILOT_BASELINES.md,1931,e1d72cf4399911579969cc61cd1a73a7fd978d8268715ac6ae4d0517cc5c1552,,
ersrr-publish-2026-09-04,mars_prior_reference_complementarity_folds34.json,16461,528a45f70340867fceac98ba193ae478276b5e0d20883a9e952561e9ba6011d0,,FAIL: retire the prior-reference architecture before model fitting.
ersrr-publish-2026-09-04,MARS_PRIOR_REFERENCE_COMPLEMENTARITY_FOLDS34.md,1092,a4266e033ade10e44d4a6ba12fe6111d40a78a33dcbefd4f5848726e41cb5297,,
ersrr-publish-2026-09-04,mars_prithvi_100m_cls_probe.json,74653,d5cd5ad6457d0234f186ac42b638c61886df77c3c9003eb566a7f4e1897ad6e9,folds-3/4 cross-fit viability test of a frozen Prithvi-EO-2.0-100M-TL CLS probe fused with the Gaussian+DOFA champion,Reject Prithvi-100M CLS fusion before confirmation or external scoring.
ersrr-publish-2026-09-04,MARS_PRITHVI_100M_CLS_PROBE.md,335,e7f5e1cf7170b5e0259addb847145a3b70d953b096d5fee3ba4df9230bf819b4,,
ersrr-publish-2026-09-04,mars_prithvi_100m_cls_probe_smoke.json,185,bcf185a28d98db52bb8d56ba15b2c3352110086b9f5996f14fc80b8b697c9a58,finite Prithvi-100M probe smoke; no held metric,
ersrr-publish-2026-09-04,mars_prithvi_domain_adaptive_v1_superseded.json,1580,18b8070d638dce61bdd51e2295ceac3d79cd9d93b27f2d432ac165c32ccc6b22,,
ersrr-publish-2026-09-04,MARS_PRITHVI_DOMAIN_ADAPTIVE_V1_SUPERSEDED.md,820,86773a96492f4e6e3bc989854c936de195d75ed337834e8fa0c21c3d1efeecb9,,
ersrr-publish-2026-09-04,mars_prithvi_domain_adaptive_v2.json,37712,2e3fd4d8ae0e4d01915e4c89ad5953f6d80ddae5dd27978b64ae789f82be5638,strict MARS folds3/4 cross-fit; no folds0/1/2 or official data,REJECT
ersrr-publish-2026-09-04,MARS_PRITHVI_DOMAIN_ADAPTIVE_V2.md,2658,099579aff88c0b6b52cc0d2286e0cc68db79374a3a969608165c515647d6f595,,
ersrr-publish-2026-09-04,mars_prithvi_lora_scene_model.json,53872,0a45863d3192d363550d1a16609fc39a595e1f61a0947460448efd4f60fd0dcd,development-only patch-supervised Prithvi LoRA pilot; no fresh or paper inputs,Reject LoRA pilot before external scoring.
ersrr-publish-2026-09-04,MARS_PRITHVI_LORA_SCENE_MODEL.md,1356,9e5ffeb021f04e452a425e91ef1dcc32505613b01307e16ffbe181b009cb7c27,,
ersrr-publish-2026-09-04,mars_prithvi_physical_scene_probe_folds34.json,11371,f12a36af99d6b399f2292d45d68cd93e446220388aedea0f9936315bf76e2bcd,development-only physical-radiometry Prithvi selection on folds 3/4,Reject the physical-radiometry Prithvi candidate before fold-2 extraction.
ersrr-publish-2026-09-04,MARS_PRITHVI_PHYSICAL_SCENE_PROBE_FOLDS34.md,699,2f56f55fc771a499f97f82127044df819d27a19e6e90e63add3ed2a05cc596a4,,
ersrr-publish-2026-09-04,mars_prithvi_scene_probe.json,43717,7b8c935bba06feaefd38559175f4e25474687490547eaa3340ec04b502d2750d,development-only Prithvi transfer probe; paper test not loaded,Freeze the Prithvi scene complement for one transparent paper benchmark.
ersrr-publish-2026-09-04,MARS_PRITHVI_SCENE_PROBE.md,723,772d18de3eabe8f0febef6931465bb28c61cae02e33f6690a66ff3c677263b88,,
